ID,name,birth,phone,locality
patOXRD13,William Pulsifer,22/09/1948,9357639,West
patP70JFN,Eldon Allen,08/02/1971,9161687,Northeast
pat2GUDC2,John Mayes,07/09/1976,9052430,East
pat6PN2OF,Joyce Hamler,23/08/1948,9400210,Southwest 
pat7BYIKX,Anna Teodoro,21/04/1916,8992051,West
pat4HIM5B,Edward Oconnor,27/03/1981,8778140,South
patHSJWWV,Joe Myers,28/11/1989,8503201,Northwest
patAA5NSZ,David Cook,13/04/1908,8074589,Southwest 
patLBVCTF,Cynthia Oyler,24/04/1996,8041296,Southwest 
patB02ME3,Michaela Campbell,22/10/1924,8998596,Southwest 
patGMUUPH,Sarah Wingate,14/08/1900,9646907,North
pat84XLK2,Clarence Ayers,26/05/1926,9985681,South
patFMP2Y9,Terry Caspari,04/05/1925,8417416,Northeast
patCMMMX2,Leopoldo Holbert,17/07/1952,8299866,Northeast
patXN9TD0,Wendy Silver,16/09/1920,9666445,West
patG1O52A,Susan Terry,10/11/1945,8292785,North
patXLM9IU,Linda Martin,05/02/1998,8919984,South
patYOJUSS,Barbara Smith,10/03/1989,9425221,Northeast
patY5WQFG,Robert Leitner,04/02/1986,9851745,Northwest
patMEFH2B,Kenneth Nishiyama,06/09/1903,8866524,South
pat5Q6YFS,Caren Shipley,22/12/1979,8983609,Northwest
patDCZFNV,Joseph Anklam,10/03/1903,9410971,Northwest
patQUPI9H,Richard Finch,11/08/1932,9486932,Northeast
patIYZZH7,Paul Romo,02/05/1960,8244801,South
pat3222C0,Phyllis Simonds,24/05/1970,9503601,Southwest 
patB26OYT,Francisca Sierra,15/04/1976,8708245,West
patMSI2OV,James Jennings,09/01/1933,9094825,West
patOUHLTU,Lori Alexander,09/12/1926,9848886,South
pat3J7BR0,James Dyal,02/11/1927,8391101,North
patO4EU6Y,Frances Perez,26/07/1917,9549513,Southeast
pat7QH1GL,Harold Charles,17/02/1951,8010526,Northeast
patY5IL7F,Myrtle Fletcher,13/07/1930,8563096,West
patDDR46U,Joanne Hartage,24/02/1976,8266364,Southeast
patSZQNT1,Dennis George,15/06/1915,8263120,North
patW3J3VK,Anne Prather,02/10/1982,9900167,East
patUG1TOD,Lawrence Perry,22/06/1953,8400051,Northeast
pat0M9JTW,Darrell Hensley,14/08/1946,9485554,West
pat9TFWJ2,Nora Baptiste,17/03/1960,8700216,Southwest 
patPYEQLF,Theresa Helmy,17/06/1994,8122863,South
pat2VCWNJ,Kenneth Sneed,21/12/1904,9155637,South
patB5BRGC,Barbara Shull,04/09/1934,8914175,West
patP7PU6C,Mavis Stevenson,07/03/1972,8550043,East
patCOPH0O,Christopher Reynolds,13/01/1951,8443803,West
patVIZQMG,Stephanie Fleming,25/07/1973,9664820,East
patSHLBGJ,Laura Forbes,07/10/1919,8238122,Southeast
patEDM46R,Juan Terry,02/05/1915,8584712,Southwest 
patPHF8X5,Paula Murray,23/11/1953,9539704,Northeast
pat3DWA61,Stephanie Brown,27/09/1961,8067427,Southeast
patEAMELD,Sharon Boham,03/01/1946,8252895,Southeast
patBVWE0R,Myrtle Romero,22/11/1939,8362775,Southwest 
patM8QTHO,David Robarge,07/03/1993,8681415,Southeast
patM38GRP,Robert Rogers,20/01/1963,8271590,Northwest
patZDPF4W,Raul Allen,09/10/1943,9497838,South
patWKYIDU,Anthony Shepherd,20/06/1952,9251478,West
patACMV3W,Mary Edwards,15/06/1964,8381569,Northwest
patA8Y1TG,Denise Ezzo,22/07/1967,9965897,North
patKY3387,Gladys Boyett,02/07/1993,9880219,Southwest 
patBRRHEG,Mark Ford,04/07/1986,8880104,Northeast
patZDDHD3,Richard Hart,12/08/1984,8757059,Southwest 
pat6Y56OQ,Melinda Zajac,02/08/1983,9465295,South
pat92BDDO,Rosa Wuest,22/02/1915,8688795,West
patHZYMNU,Vivian Carter,23/06/1968,8041382,Northwest
patTMQA2N,Tracy Williams,12/05/1917,9644470,West
patTQAQEI,Maryanne Farley,06/08/1919,8887067,Northeast
patLL3OV2,Terry Quinn,22/03/1979,8949456,Southwest 
pat8ZAPW7,Debra Hood,05/07/1914,8283510,West
patTZS4Y6,Andrea Hamilton,12/10/1990,8858822,East
pat3XLFZG,Susan Emanuel,23/06/1943,8746693,North
patN60APA,Gloria Hawkins,16/05/1998,8825630,Southwest 
pat6RQO3N,Lisette Numbers,22/01/1913,8336621,Northeast
patBD7JO2,Jose Boyce,24/03/1994,8089436,Southeast
patDBI1WR,David Isaacson,04/10/1960,9448319,Southwest 
pat3PDTSD,Jamie Gunter,20/05/1990,9315816,North
pat4LEBNI,Clarence Mullin,23/07/1947,9991951,Northwest
patD9QCN5,Steven Werts,01/01/1942,9488019,Southwest 
patEJFXTE,Jose Toca,25/09/1962,8419954,Northwest
patSVJ1CC,Edward Patterson,01/03/1966,8159360,Southwest 
patH98WY6,Robert Madonia,17/01/1989,8103029,Southwest 
pat23XPWN,Alex Welby,06/09/1956,8219781,West
pat8I5SFU,Cory Beyett,15/02/1999,9605141,West
patW4RUSH,Loren Brand,08/04/1956,9331043,Southeast
patPLN6DV,Michael Lovett,23/04/1996,9945813,Southeast
patE5AH9C,Michael Greene,21/02/1999,9226361,West
patA7K007,Ann Chase,14/09/1936,9271751,Southwest 
patH1V5GY,Angela Schroeder,27/07/1954,8294639,North
pat9TZBHS,Savanna Ospina,10/05/1983,8044665,Southeast
pat7Q3HNB,Eve Corbett,12/11/1991,9044679,North
patBKAJ2O,Jeffrey Zuniga,15/11/1902,8644784,Northeast
patIJO3DT,Cathy Smith,21/03/1967,8455427,South
patKRU8KV,Rafael Mitchell,27/05/1938,9371203,Southeast
pat179EUB,Matthew Poole,07/09/1918,8792055,Southeast
patWC7PUE,Joseph Galassi,01/05/1905,9144410,West
patA5USO3,Jonathan Garbe,15/06/1942,9043940,Southeast
patZANAPY,Noel Hale,14/07/1924,9901375,West
pat8R1EY7,Tisha Jones,24/07/1931,9387898,Southeast
patHLZ7SY,Lorraine Anderson,26/09/1975,8585820,Northwest
pat3FWZ3O,Richard Stevens,28/12/1913,8327708,Southeast
patAOE2ZF,Gerald Red,25/10/1957,9256529,West
patNLH5JR,Christopher Taylor,19/07/1992,9004395,South
pat4T1WSH,Louisa Elias,23/11/1961,8096937,West
patD7L79D,Margaret Baker,21/12/1906,8772134,Northeast
patDTHF17,Jacob Roberts,05/11/2001,8113128,South
patXVP52L,Grace Riggle,20/06/1938,9418018,South
patLAMM3H,Anna Westlund,06/07/1992,8843791,East
pat0N95I8,Janet Ross,11/03/1985,8203906,Southwest 
patDM9HJA,Richard Hernandez,22/12/1931,9592763,North
pat7AUPXN,Sean Cook,15/02/1979,9304790,Southeast
pat4FNYBS,Rosario Castille,20/10/1907,8254739,Northwest
patNZGXIO,Sharonda Howell,15/07/1943,8096473,West
pat213HIZ,Veronica Milan,15/01/1916,9609226,North
patXK414W,Louis Hammond,07/05/1954,9380229,Southwest 
patH4I704,Howard Lozano,01/12/1955,9864176,Southwest 
pat20OFIK,Mabel Strawder,25/09/1989,9681781,South
patDRU853,Earl Nincehelsor,16/01/1939,9342870,Southeast
pat7VXB6Z,Johnny Gallagher,11/11/1913,9759602,North
patOKU30I,Joseph Marshall,27/11/1977,9272185,North
patFDCYBY,Billy Simms,02/04/1911,9884780,Southwest 
patXSX7JM,Jaime Devenny,17/02/1937,8908494,Northwest
pat2J4M05,Mary Patten,05/03/1980,8452829,West
patVK1GOK,Patricia Reyes,13/12/1972,8407047,Southwest 
patJKSHU8,Kevin Tucker,21/07/1961,9307211,South
patMPVKVB,Thomas Barros,03/10/1966,8373560,South
patPVBB6S,Lowell Moore,25/03/1938,8269269,North
patWI0L6S,Lois Lindsey,16/12/1983,8252481,West
patHA11U9,George Rounds,15/04/1912,8953795,Southeast
patG8KDTJ,Kelly Sparks,15/08/1916,9440537,Southwest 
patSDFEX1,Cliff Henton,25/03/1925,9871052,North
patN80VSP,Ethel Emmons,22/01/1910,8883582,South
patJQPWCT,Shirley Skipper,04/08/1994,9358500,South
patJGJNZ8,Tracey Conner,22/03/1913,8953724,East
patAB2BN6,Blanca Strause,10/02/1986,9211015,Northeast
patMWP6MW,Richard Chandler,10/04/1911,8461654,East
patC2JCC0,Catherine Beaufort,26/04/1905,8455848,North
patDBO2AL,Mark Taylor,25/04/1943,8142950,West
patYEH5Q4,Lila Green,02/10/1948,8378849,Northwest
patIDEXB8,Latasha Howard,17/02/1901,8247753,Southeast
patX7VCKC,Dexter Dryer,26/08/1915,9681916,South
patXOOIOA,Ann Dunlow,25/08/1907,8898006,Southwest 
patAQLYIB,Nicholas Gaines,12/03/1978,8432964,East
patJ06IN3,Robert Rives,03/05/1934,8108990,West
patC75MIB,Carmen Tatom,26/11/1904,9190163,Northwest
patK9OEM9,Mary Egerton,26/01/1954,8931524,North
pat50XOZ7,Elizabeth Howton,16/09/1997,9184109,Southwest 
patP27DKV,Ione Ramirez,28/03/1920,9078279,South
patK10FHB,Norma Clark,03/11/1929,8530731,East
pat5D3KSZ,Louis Sessions,12/12/1951,9197294,Southwest 
patJ2TMU1,Dwayne Lomeli,06/03/1906,8446122,East
patE3V35W,Rachael Dardar,27/05/1928,8045740,South
patEGGH4N,Larry Flynn,22/04/1945,8983954,Northwest
patAGUZPI,Edward Carroll,23/10/1995,8871805,Southwest 
patP7I5SD,Mary Freshour,11/09/1972,9160901,Northwest
patPWZATD,Jim Manders,08/02/1939,8318397,East
patOWPPGG,Chase Gonzales,03/08/1938,9849375,Southeast
patDWIN46,Serena Scott,19/12/1978,9295221,South
pat9ZHPRC,James Thornhill,27/05/1947,8184715,Southwest 
patC00EI7,Kristi Otwell,22/07/1962,8026954,Southwest 
pat9BM9T1,Betty Wakham,05/06/1905,8740983,North
patOA7LXY,David Pettis,06/12/1924,9036852,Northwest
patZPENIR,Joseph Frantz,27/04/1996,9123378,East
pat97YE3K,David Collins,06/12/1962,8399981,Northeast
patG14B3B,Kimberly Thomas,22/06/2003,8176529,Southeast
patCHR573,Diana Orosz,20/06/1994,8056539,Southeast
patQD8M6D,Shirley Mckinney,23/07/1936,9564277,Southeast
patWAPN62,Brandy Mackey,10/04/1946,9940590,East
patNA44CZ,Peter Garcia,05/05/2000,9719223,Northeast
patNT5GWP,Olin Cameron,23/03/1956,9169934,Northwest
pat8J6DU9,Agnes Brown,09/12/1901,9733559,North
patCZTWZ2,Renee Richmond,21/04/1926,8002278,East
patJ8W1TJ,Ursula Jones,19/03/1974,9963165,Southeast
pat2QHXXY,Edwin Herzberg,17/10/1905,8890139,Southwest 
patPLOKB4,Anne Heifner,08/02/1955,8644260,Northwest
patRO53N4,Emmanuel Scott,05/04/1976,8959351,Southeast
patXO6JQU,Walter Herrera,10/01/1974,8349475,Northeast
patZM2M09,Kathy Tiley,10/10/1996,9598496,South
pat4WRB51,James Camerano,28/05/1945,8512442,Southwest 
pat1TOMTK,Gregory Smiley,16/05/1984,9794895,Northeast
pat586ATV,Russell Pellegrino,28/04/1970,8281690,North
patQSRYWI,Brent Mills,26/06/1962,8074531,West
pat1OTRF6,Robert Mccollom,09/09/1954,9615285,Southeast
patCH1K9O,Geraldine Boyd,15/04/1949,9814968,Southwest 
patIS27QC,William Bergin,13/08/1912,9685374,Southwest 
patFGL4WX,Ashley Brown,18/08/1910,9959159,North
patE8KWOW,Jonnie Bertoni,08/04/1975,8837369,Northwest
patQTEYZE,Pamela Mcclellan,18/05/1999,9020093,South
pat2TGJDK,Michael Davila,08/11/1918,8062455,Northeast
patZGR5EF,Patricia Franklin,20/05/1943,9424569,Northeast
patTOMGHE,Cecil Armenta,11/11/1921,9777583,Northeast
patZDTWQY,Robert Kiner,15/05/1981,8457625,Southeast
patJGRJ80,Nicolas Caputo,06/10/1962,8723559,Northeast
patRKAZND,Stephanie Pulaski,14/10/1986,8841344,Southwest 
pat0JD9GO,Scott Richards,24/06/1938,8090215,South
patLN520L,Carrie Broglio,03/06/1950,9507579,East
pat9QNYLV,Marilyn Jackson,20/10/1934,9550077,North
patA8T97M,Corinne Mitchell,08/05/1926,9596651,Southwest 
patLI3MR3,Adam Fletcher,10/03/1900,8251141,South
patK2O9WV,Robert Mcginnis,15/09/1937,8552444,East
pat2YUUFB,Ashley Carder,09/10/1966,8620400,Southwest 
patJ5BZJB,Frank Robinson,17/05/1922,9478998,Northwest
pat5H2A3B,Eugene Jenkins,17/07/1941,8641958,North
patPFGV8R,Cathy Johnson,26/09/1994,9386941,Northeast
patK35N1A,Monte Diaz,03/04/1972,9278660,North
pat2M22B8,Manuel Nestor,06/07/1963,8612724,East
patVH5S4V,Ronald Moreno,07/04/1923,9419787,North
pat6EHCR3,Ruth Brooks,24/11/1943,8638362,Northwest
pat2DFOD8,Alfred Fitzgerald,06/06/1989,9009967,Northeast
patRQUIEK,James Giuliano,10/06/1933,9061061,East
pat9LV473,Carolyn Dietzler,09/11/1993,8748099,Northeast
pat5RF349,Kimberly Taylor,14/10/1916,8081960,South
patE9IIKN,Elizabeth Williams,21/02/2001,8408442,East
pat378ZPL,Cecily Kennedy,27/10/1911,9703245,Northeast
patW0561P,Patrick Fuller,21/08/1920,9413091,East
patVVAEOQ,Nicole Schulz,21/02/1906,9184061,South
patBKM74T,Gail Jacobsen,05/04/1901,9110033,North
patTLP5HE,Tamara Matinez,19/11/1966,8655979,Southwest 
pat1PGMB5,Kendra Shaw,22/04/1911,9737393,Northwest
patIB6PJS,Larry Anderson,06/03/1998,9116758,Southeast
pat6KHF5K,Travis Styer,11/05/1978,8789470,North
patAZYPQ8,Charles Breeding,17/10/1996,8792037,Southeast
patSL2YBI,Joseph Valenti,17/09/1923,8170817,Southeast
patJ0MPC8,Laurie Mcginnis,19/02/1958,9384660,North
patYQBNBT,David Paez,12/04/1943,8354548,East
patXMVP8V,Scott Mclean,25/08/1955,9487847,North
patARDN6E,Susan Stellmacher,21/10/1973,9506438,Southeast
patGH6T9G,Peggy Turner,11/01/1968,8069983,Southeast
pat4LBD6E,George Butler,08/02/1949,9383821,South
patKNXXCV,Steve Stokes,11/06/1912,9759341,North
patH3RH7M,Samuel Wetmore,11/07/1922,8958625,Northeast
patMABP8O,Nancy Douglas,26/11/1923,9551451,North
patHFWYOD,Liza Burgos,23/05/1963,8970892,Northeast
patVMNTRO,David Pritchard,11/09/1970,8800667,North
patB5BHAK,Edward Dockery,06/05/1951,8925279,North
patKC095W,Gary Grubbs,02/09/1986,8341821,East
patMQ53V9,Jaime Basham,04/10/1962,8312518,Southwest 
patO88Q54,Doreen White,15/12/1967,8388958,South
patBARR7C,Jason Hickman,20/09/1978,9217405,South
patM75SUN,Michael Allen,10/05/2001,8818281,Southwest 
patFSF9UH,Thomas Barnes,24/06/1984,8325425,Southwest 
patS25XCG,Lorene Shelley,24/03/1901,8235361,Southwest 
patWFK7SG,Robin Crouch,26/08/1980,9587037,West
patZJLWIR,George Trotter,09/05/1978,8544911,Northwest
pat9QLW2S,Kenyatta Wilson,17/01/1912,9822443,South
patIUBMUM,Lori Moore,15/10/1900,8446601,West
patUGUZCS,James Mizer,03/05/1989,9762575,West
patCZI66C,Barry Billiot,18/04/1941,9102539,South
patEVEYT8,Charles King,13/01/2000,8894083,Southwest 
pat4IZS10,Earle Hopper,12/09/1920,8486801,Northwest
pat99P0M9,Alina Strause,13/06/1986,8459685,West
patHXKNFD,Teri Brown,27/01/1994,9366479,West
pat1RB8U9,Patrick Vivier,13/09/1968,8055949,North
patWHT5RJ,Dennis Petit,16/10/1933,8080478,East
patKB92IU,Georgia George,21/06/1993,9759217,West
patPYUR6S,Jose Dillard,16/09/1981,9775594,West
patPQ173E,Essie Plank,10/02/1949,9930120,Northwest
pat5K1B2V,Jay Vassallo,01/03/1934,8975845,North
patQQE62V,Maurice Moore,08/11/1972,8750705,South
pat0H9K0T,Mark Simpson,01/03/1932,8411540,West
patQFQIPK,Katherine Barrett,10/02/1905,8565640,West
patVGNJYK,Jean Fry,06/02/1935,8973649,Northwest
patOUMN20,Tracey Spicer,03/09/1914,8500811,North
patP7Q1RP,Penny Stone,01/12/1979,8275663,Southeast
pat6PFD4U,Frank Easterling,17/12/1904,8592080,Northwest
patFNW1F4,John Horn,04/07/1916,9367946,East
pat7J6GMF,William Smith,20/10/1900,8990732,South
patOHEZFG,Benjamin Adams,09/10/1965,8356879,West
patZB4JSJ,James Taylor,02/08/1986,9048286,North
patTRC9W9,Marie Mcadoo,11/07/1982,8703544,Southwest 
patJZBTW3,Mark Rosenblum,18/05/1916,8031316,Northwest
patIFODAJ,Marjorie Stayton,18/11/1903,8186946,South
patDYIU8M,James Wingo,01/01/1995,8812559,Northeast
patGZGG97,Micheal Kelly,19/10/1999,9376784,Northwest
patUZT4ZU,Patricia Couture,06/07/1974,8157977,East
patW00FCC,Arthur Dove,05/11/1969,8081198,Northwest
pat4HBWOV,Dian Brown,03/08/1988,8707133,Northeast
pat0HY4RL,Shirley Bentley,12/03/1970,9221156,West
patL74QWG,Lillian Ballew,24/06/1927,9071936,Northeast
pat8VB31L,Sharon Jacobs,14/05/1967,8847440,Northwest
patZFI5YJ,William Reyes,25/07/1929,9734640,South
patFECOGH,Carmen Seggerman,24/12/1975,8683453,Southwest 
patN6ZYBY,Carmen Peralta,21/05/1918,9547506,Northeast
pat1AY5PQ,Arthur Bevins,16/03/1912,9273036,North
patNYGXNC,Stephanie Perrucci,20/04/1982,9879098,South
patZO4BMS,Roberto Couch,28/08/1925,9452975,West
pat6X78GC,Kim Conner,21/06/1985,8552984,South
patN12R69,Victor Myers,25/01/1994,8927231,South
patSZFIMH,John Leatherman,24/09/1985,9114748,Northeast
patTB961X,Lenny Roberson,05/06/1945,9935086,West
patOGQPM7,Loren Mickens,19/05/1911,8801121,East
pat2E2HX1,April Zaller,17/04/1918,8364735,East
patVC0RPI,Emily Easton,23/01/1971,9193865,West
patTANH6G,Stanley Kaliher,08/09/1962,8005901,Southeast
patDOGBQP,Donna Ames,13/06/1951,8163368,Southwest 
pat36FUXP,Dawn Collins,28/10/2001,9769475,South
patJC7AQU,Elliot Hazel,15/11/1997,9959572,Northeast
patLXTNPM,Clarice Nicholas,08/02/1992,8647545,West
patWWJGXI,Irene Taylor,07/09/2000,8735580,East
patSEEB04,William West,01/01/1945,9034568,East
patYR0OOJ,Cynthia George,18/10/1965,8361673,North
patT1UN3W,Barbara Kinslow,17/07/1986,8446744,North
patQPL85Y,Norma Krewson,03/01/1967,8895438,East
pat2NSWFT,Robert Crist,02/12/1973,8374094,Southwest 
patXA6AFE,Frank Whiteside,09/05/1904,9515587,South
patDGESYV,Karen Robertson,18/03/1927,9584303,Southwest 
pat3SBTYA,Leonard Lopez,23/05/1993,8434907,Southeast
patNR6RZK,Lana Boykin,14/08/1955,8223095,Northeast
patECUEGO,Martha Stone,28/01/1944,9101052,South
patR94X3P,Dorothy Swirsky,07/10/1981,8656677,Southwest 
patJEZVWO,Kathleen Daniel,12/12/1916,8429199,Northeast
pat0WOFVW,Lillian Cunningham,22/04/1973,8248377,South
patCY8UUO,Francisco Burges,20/10/1974,8263931,Southwest 
patDJSSP2,Danielle Williams,25/08/1980,9258825,Southeast
patKENZ2L,Charles Davenport,22/12/1937,8258017,Southwest 
patGZUPTR,Mary Honn,01/09/1997,8338534,Southeast
patIAEJ08,Sandra Thor,06/02/1905,8743948,Northeast
pat9URFSI,Kimberly Narro,01/05/1946,9096705,Northwest
pat0C9E91,Edward Wilson,09/03/1921,8139262,North
patAM1FYX,Reba Michael,14/11/1953,8063894,Southwest 
pat1KV3TC,Geoffrey Scott,21/09/1999,9774282,South
patN7O8BA,Anna Auten,16/08/1993,8353191,Southwest 
patGUOSU6,Jill Gelston,25/09/1929,9292257,Northwest
patFXMBBP,Rodney Wall,05/03/1963,8675804,East
patWL673T,Wilfredo Jones,19/03/1919,8034394,East
patTO8367,Stephen Hayes,03/07/1941,9524973,Northeast
patDVQN6D,Jean Steese,28/07/1956,8448445,North
patRM1FEP,Mary Moller,01/10/1959,9551898,West
patUDNFDU,Rachel Goodner,13/11/1921,8765889,Northwest
patNL2UAS,James Graham,09/02/1943,8616606,North
patQBNRAR,Brian Rowe,22/12/1932,9282380,South
patKW3ZCM,Maurice Hill,20/10/1942,8080750,Northeast
patFA1JYL,Christopher Lahay,01/07/1923,8118143,North
pat72T7NR,Carita Sanges,23/12/1987,9158887,Northeast
pat4YDN3R,William Maresca,27/04/1922,8619800,Northwest
patJCDTZI,Muriel Ziadie,01/11/1985,8485794,Southwest 
patZ9ZXHM,Cordelia Bess,25/09/1903,8016869,East
patP588RA,Sandra Schaal,21/09/2002,9719278,Northwest
pat45DNAB,William Rothermich,26/09/1943,9792653,East
patA240WA,Robert Thompson,18/06/1943,9619280,North
pat2MIQYM,Lois Chancey,06/07/1952,9803211,Northeast
patIABDJ6,Joyce Windsor,10/04/1943,9892216,Southwest 
pat1CSSGD,Antonio Rosi,04/12/1925,9290137,Southeast
patKRR44E,Vivian Hammer,04/07/1900,9627474,Northeast
patD4QTJE,Ashley King,22/08/1939,8319404,Southwest 
patCG08MC,Micheal Biderman,08/11/1998,9915176,Southeast
pat5DINRD,Robert Sims,28/09/1923,9762309,West
patWNCNS4,Isabella Northcutt,05/08/1986,9873159,West
patH3Y0ZB,George Wise,05/09/1989,9772505,South
patE4477L,Eileen Huffman,15/09/1988,9849906,Southeast
pat52RP1J,Delores Mills,02/07/1949,8206725,East
patKOXGX5,Jeri Aiello,02/07/1942,9156850,South
patRZ5096,Thomas Albright,26/08/1921,9895737,Northeast
patO1DTDG,James Dykes,01/04/1948,8268306,North
patZKMBID,Beverly Hester,10/01/1910,8671571,Southeast
patX1PC54,Stephanie Bradford,26/10/1994,8943076,North
patNJHHYN,Todd Trammell,17/07/1951,9933537,South
patFVT28N,Karl Brown,26/11/1991,9802922,West
patR4K5WU,Ali Northover,28/08/1985,9722336,Northwest
pat5OWB1L,Vanesa Casarez,23/01/1965,9378770,West
patAKAQ5I,Dawna Spear,22/11/1967,9471007,Southwest 
patAH74CV,Robert James,05/05/1941,9061146,North
pat2R1E00,Leon Collins,09/08/1925,8197660,Northwest
patDXQL2J,John Stamper,09/10/1995,8307826,West
patTXYVJ0,Robert Kernan,10/08/1937,8022992,Northeast
patXA0RH1,Billie Wilson,19/12/1902,8232941,West
patGN9WCJ,Christine King,13/01/1947,8565166,Southwest 
pat9B42FL,Angela Penaloza,20/12/1958,9596506,Northeast
patK5UM32,April Gonzalez,16/09/1919,8124216,South
patME9UNH,Edith Rendall,06/09/1935,8027231,South
patURJRBX,Jann Craig,09/07/1963,8309638,Northwest
pat5D9XF3,Sherri Hayes,16/03/1987,9463650,North
pat3T35HU,Diane Lloyd,28/05/1996,9693907,Southeast
patQ0OX69,Brian Taylor,23/03/1967,9326100,West
patP03U46,Alan Francis,24/03/1921,8274064,Southeast
patA0OJ02,Mary Parsons,16/04/1970,8314147,South
patY71JH6,Peter Frias,10/03/1965,8069191,Southwest 
patU5SUOZ,Carol Rhoades,20/07/1984,9222990,North
patU9QBO4,Leroy Broome,16/04/1996,8016100,Northeast
patPJERBO,Elizabeth Anderson,18/02/1973,9076402,North
patUCAY9U,Deborah Huff,01/10/1923,9046382,Southwest 
pat9ALJHB,Maggie Howard,01/06/1961,8069221,West
patT28U1G,Tonya Inman,06/03/1933,9637435,Northeast
patDB5G0M,Jeremy Johnson,17/06/1947,8508008,Southwest 
pat5850BQ,Betty Pennisi,09/11/1965,8126099,North
patFGYQ6M,Harold Hays,24/02/2000,8339136,Northeast
patP8IYLH,Mary Kaplan,10/04/1933,8486874,Northwest
patYVH0K7,Todd Marrero,05/03/2000,9449142,Northeast
pat9HV5D1,Scottie Cooper,16/08/1973,8927247,West
pat2SGYKJ,Janet Brophy,17/04/1999,9993526,East
patGHP116,Deon Laclair,21/08/1994,9901362,Northwest
patR2T35F,Robert Swartz,19/02/1992,9749318,Southwest 
patFLJG9K,Robert Dahl,04/06/1998,8966798,Southeast
pat8U86DC,Joy Rhodes,14/06/1968,9256719,Southwest 
patV8V7TB,Peggy Young,27/05/1958,8352288,West
patI3KF8G,Tanya Aurora,25/09/1982,9127216,Northwest
patBBMM52,Bessie Gaston,17/09/1937,8674388,Southwest 
patP5Z1TU,Phylis Rogers,11/08/1954,9512653,Northeast
patPEJLBA,Debra Brown,05/12/1982,9348662,East
patENI00G,James Seidel,14/11/2001,8150498,East
patHJL5Z6,Betty Myles,20/11/1990,9190033,Southeast
patLLQQ8C,Christian Armstrong,26/03/1978,9230765,South
pat1J2ZKG,Inez Morgan,22/10/1923,9340488,Northeast
pat9K86IP,Thomas Elias,26/06/1968,9391127,South
patUEBEOC,Jeremy Hogan,13/03/1985,8477065,Southeast
patPYD6WI,Esther Andrade,09/05/1959,8512089,Southwest 
patISFU9J,Oscar Mayton,05/02/1960,8101610,North
pat5GV1NB,Matthew Clanton,07/04/1906,8923829,West
patU0NW64,Paul Stringham,19/07/1906,8089172,South
patK3B7SD,Robert Finch,11/12/1920,8267382,North
pat7FXTI3,Omar Long,24/03/1997,9782175,Southwest 
pat9JTYEH,Kathy Coleman,02/10/1998,9261515,Southwest 
pat9A1X88,Harry White,09/11/1916,8300275,East
pat46ZE1W,Ethel Landry,28/07/1938,9137882,South
pat528MRI,Geneva Kmiotek,18/05/1974,9503804,South
patM7H6IL,Carolyn Mosley,01/04/1936,9306195,South
patA6YAZB,Maxine Mullin,02/10/1958,9586330,North
patDD8T20,Margie Aaron,05/07/2001,8006982,West
pat9JA96F,Mary Ellis,19/11/1997,8232114,Southeast
pat5E116I,Jame Granada,16/04/1966,8936311,Northwest
patUX27Q1,Pamela Vanvleck,02/09/1912,8876938,Northwest
patIHXR9U,Robert Sherman,03/01/1950,8733673,Northeast
patBS4ZQC,Joseph Rankin,28/05/1916,8863645,West
pat0537KV,Zana Mannino,28/01/1952,8247239,Northwest
patU4S7OQ,September Shaw,24/09/1965,8119304,South
patREJO9N,Thomas Cortez,20/02/1911,9601717,Southwest 
pat9VLSLR,Robert Hires,21/06/1942,8051224,Northwest
pat6IO0S4,Raymond Williams,12/05/1947,9965229,North
patZ0Q24O,Tamie Cawley,08/04/1910,9702796,Northwest
patJ1ZP65,Matthew Coleman,08/08/1934,9717554,North
patVNCCR7,Grace Rapp,16/11/1957,8898661,Northwest
patYI2K71,Lisa Barker,07/02/1954,8134388,East
pat9MZJLM,Darrell Lawrence,22/02/1946,9254835,East
patMCJMWU,Kenneth Myers,23/09/1961,8851734,North
patPF4IK5,Hortencia Serrano,18/08/1924,8321318,Northeast
patNPWLB0,Jacinto Ware,19/05/1996,8818473,Northwest
pat8Q960L,Michael Nicholas,06/01/1930,9350682,West
patC6XTBE,Audrey Self,22/07/1998,8895511,East
pat6UUR5J,John Tufts,19/02/1987,9297193,Northeast
patO6XYD1,David Stuart,04/04/1946,8979653,East
patO0Y1O7,Arthur Palmiter,11/04/2003,8084302,South
pat336MBM,Richard Younger,16/03/1920,9910808,North
patQ4T2IX,Kenneth Thom,17/10/1935,9999675,Northwest
patKGCAZQ,Maybelle Miller,11/01/1925,9815764,Northwest
patO2FFE0,Mary Keck,20/05/1907,9243678,North
patEQ7QU5,Leonor Michael,13/02/1912,8103536,Southeast
patGGF6F1,Jesse Wright,21/06/1993,9051158,Southwest 
pat4CGBK3,Lynn Yost,15/08/1937,8596110,Southwest 
patWGS4K5,Carlos Cruz,06/07/1909,8195928,North
pat8LV4G3,George Hain,14/12/1918,8734523,Northwest
patPTHXFS,Douglas Pittman,07/02/1985,9191141,Southeast
patUAI8BQ,Luisa Hurst,25/01/1934,9446290,Northeast
pat2O05E5,Mark Russell,08/03/1911,8054905,West
pat6BUF4Y,Sandra Sperry,23/04/1918,8427245,Northwest
patNSD2RR,Latrice Joseph,19/04/1995,9894050,North
